# Time(a.u.)  Energy(a.u.)  mu_x(a.u.)  mu_y(a.u.)  mu_z(a.u.)
1.1733600000E+03 -9.2211021823E+01 -3.0489385138E-04 -3.0489385109E-04 9.1148475420E-01
1.1734000000E+03 -9.2211021822E+01 -2.9711479829E-04 -2.9711479800E-04 9.1146710180E-01
1.1734400000E+03 -9.2211021820E+01 -2.8808179774E-04 -2.8808179745E-04 9.1144986843E-01
1.1734800000E+03 -9.2211021819E+01 -2.7836031823E-04 -2.7836031794E-04 9.1143378053E-01
1.1735200000E+03 -9.2211021818E+01 -2.6869387801E-04 -2.6869387772E-04 9.1141949432E-01
1.1735600000E+03 -9.2211021817E+01 -2.5981876150E-04 -2.5981876120E-04 9.1140746913E-01
1.1736000000E+03 -9.2211021816E+01 -2.5227149430E-04 -2.5227149400E-04 9.1139791833E-01
1.1736400000E+03 -9.2211021814E+01 -2.4624353865E-04 -2.4624353836E-04 9.1139083684E-01
1.1736800000E+03 -9.2211021812E+01 -2.4152533975E-04 -2.4152533945E-04 9.1138607845E-01
1.1737200000E+03 -9.2211021811E+01 -2.3755686789E-04 -2.3755686759E-04 9.1138344302E-01
1.1737600000E+03 -9.2211021809E+01 -2.3357150763E-04 -2.3357150734E-04 9.1138273688E-01
1.1738000000E+03 -9.2211021808E+01 -2.2879354037E-04 -2.2879354007E-04 9.1138378696E-01
1.1738400000E+03 -9.2211021806E+01 -2.2263446269E-04 -2.2263446239E-04 9.1138641355E-01
1.1738800000E+03 -9.2211021805E+01 -2.1483439332E-04 -2.1483439302E-04 9.1139038686E-01
1.1739200000E+03 -9.2211021804E+01 -2.0551142680E-04 -2.0551142650E-04 9.1139540223E-01
1.1739600000E+03 -9.2211021802E+01 -1.9510888662E-04 -1.9510888632E-04 9.1140110170E-01
1.1740000000E+03 -9.2211021801E+01 -1.8425980709E-04 -1.8425980679E-04 9.1140714991E-01
1.1740400000E+03 -9.2211021799E+01 -1.7361084714E-04 -1.7361084684E-04 9.1141334635E-01
1.1740800000E+03 -9.2211021798E+01 -1.6365753509E-04 -1.6365753479E-04 9.1141973469E-01
1.1741200000E+03 -9.2211021797E+01 -1.5463670538E-04 -1.5463670508E-04 9.1142666223E-01
1.1741600000E+03 -9.2211021796E+01 -1.4650250537E-04 -1.4650250506E-04 9.1143475277E-01
1.1742000000E+03 -9.2211021795E+01 -1.3898577466E-04 -1.3898577436E-04 9.1144478254E-01
1.1742400000E+03 -9.2211021795E+01 -1.3171131797E-04 -1.3171131767E-04 9.1145748249E-01
1.1742800000E+03 -9.2211021794E+01 -1.2433138876E-04 -1.2433138846E-04 9.1147331958E-01
1.1743200000E+03 -9.2211021793E+01 -1.1663134231E-04 -1.1663134201E-04 9.1149232431E-01
1.1743600000E+03 -9.2211021792E+01 -1.0857520644E-04 -1.0857520614E-04 9.1151402402E-01
1.1744000000E+03 -9.2211021792E+01 -1.0028067382E-04 -1.0028067352E-04 9.1153751359E-01
1.1744400000E+03 -9.2211021792E+01 -9.1937458444E-05 -9.1937458139E-05 9.1156165411E-01
1.1744800000E+03 -9.2211021793E+01 -8.3702054844E-05 -8.3702054538E-05 9.1158534968E-01
1.1745200000E+03 -9.2211021793E+01 -7.5609494627E-05 -7.5609494321E-05 9.1160782531E-01
1.1745600000E+03 -9.2211021793E+01 -6.7536318379E-05 -6.7536318072E-05 9.1162882540E-01
1.1746000000E+03 -9.2211021793E+01 -5.9230837603E-05 -5.9230837295E-05 9.1164867319E-01
1.1746400000E+03 -9.2211021793E+01 -5.0402868543E-05 -5.0402868234E-05 9.1166817237E-01
1.1746800000E+03 -9.2211021794E+01 -4.0843410166E-05 -4.0843409857E-05 9.1168837886E-01
1.1747200000E+03 -9.2211021795E+01 -3.0532503003E-05 -3.0532502692E-05 9.1171030914E-01
1.1747600000E+03 -9.2211021796E+01 -1.9695032131E-05 -1.9695031819E-05 9.1173466987E-01
1.1748000000E+03 -9.2211021796E+01 -8.7793956873E-06 -8.7793953745E-06 9.1176168486E-01
1.1748400000E+03 -9.2211021797E+01 1.6418138922E-06 1.6418142060E-06 9.1179106417E-01
1.1748800000E+03 -9.2211021798E+01 1.1024272547E-05 1.1024272862E-05 9.1182211557E-01
1.1749200000E+03 -9.2211021798E+01 1.9013771428E-05 1.9013771744E-05 9.1185395580E-01
1.1749600000E+03 -9.2211021799E+01 2.5567838274E-05 2.5567838590E-05 9.1188575181E-01
1.1750000000E+03 -9.2211021800E+01 3.0997037201E-05 3.0997037518E-05 9.1191691799E-01
1.1750400000E+03 -9.2211021800E+01 3.5908241042E-05 3.5908241360E-05 9.1194721577E-01
1.1750800000E+03 -9.2211021801E+01 4.1060867486E-05 4.1060867804E-05 9.1197673775E-01
1.1751200000E+03 -9.2211021802E+01 4.7173407904E-05 4.7173408223E-05 9.1200579793E-01
1.1751600000E+03 -9.2211021803E+01 5.4733455432E-05 5.4733455752E-05 9.1203477874E-01
1.1752000000E+03 -9.2211021803E+01 6.3864835073E-05 6.3864835395E-05 9.1206399460E-01
1.1752400000E+03 -9.2211021803E+01 7.4289990895E-05 7.4289991218E-05 9.1209361903E-01
1.1752800000E+03 -9.2211021804E+01 8.5398942115E-05 8.5398942439E-05 9.1212369339E-01
1.1753200000E+03 -9.2211021804E+01 9.6405809374E-05 9.6405809699E-05 9.1215420090E-01
1.1753600000E+03 -9.2211021805E+01 1.0654913689E-04 1.0654913722E-04 9.1218516376E-01
1.1754000000E+03 -9.2211021805E+01 1.1528033053E-04 1.1528033086E-04 9.1221671240E-01
1.1754400000E+03 -9.2211021805E+01 1.2238893495E-04 1.2238893527E-04 9.1224908831E-01
1.1754800000E+03 -9.2211021805E+01 1.2803269721E-04 1.2803269754E-04 9.1228257039E-01
1.1755200000E+03 -9.2211021805E+01 1.3266847820E-04 1.3266847853E-04 9.1231734841E-01
1.1755600000E+03 -9.2211021805E+01 1.3690854571E-04 1.3690854604E-04 9.1235339305E-01
1.1756000000E+03 -9.2211021805E+01 1.4134711008E-04 1.4134711041E-04 9.1239038011E-01
1.1756400000E+03 -9.2211021805E+01 1.4640826570E-04 1.4640826603E-04 9.1242771171E-01
1.1756800000E+03 -9.2211021805E+01 1.5225728742E-04 1.5225728776E-04 9.1246464522E-01
1.1757200000E+03 -9.2211021805E+01 1.5879578710E-04 1.5879578744E-04 9.1250050071E-01
1.1757600000E+03 -9.2211021805E+01 1.6573453302E-04 1.6573453335E-04 9.1253488551E-01
1.1758000000E+03 -9.2211021805E+01 1.7271420578E-04 1.7271420611E-04 9.1256786103E-01
1.1758400000E+03 -9.2211021805E+01 1.7943125015E-04 1.7943125049E-04 9.1259998905E-01
1.1758800000E+03 -9.2211021805E+01 1.8572708592E-04 1.8572708627E-04 9.1263222973E-01
1.1759200000E+03 -9.2211021805E+01 1.9161348553E-04 1.9161348588E-04 9.1266570992E-01
1.1759600000E+03 -9.2211021805E+01 1.9722986700E-04 1.9722986735E-04 9.1270142423E-01
1.1760000000E+03 -9.2211021806E+01 2.0275193193E-04 2.0275193227E-04 9.1273995606E-01
1.1760400000E+03 -9.2211021806E+01 2.0828770844E-04 2.0828770879E-04 9.1278130446E-01
1.1760800000E+03 -9.2211021807E+01 2.1380120689E-04 2.1380120724E-04 9.1282487256E-01
1.1761200000E+03 -9.2211021807E+01 2.1909423078E-04 2.1909423113E-04 9.1286962528E-01
1.1761600000E+03 -9.2211021807E+01 2.2385659601E-04 2.2385659636E-04 9.1291437228E-01
1.1762000000E+03 -9.2211021808E+01 2.2777078368E-04 2.2777078403E-04 9.1295809318E-01
1.1762400000E+03 -9.2211021808E+01 2.3063691987E-04 2.3063692022E-04 9.1300020963E-01
1.1762800000E+03 -9.2211021808E+01 2.3247473807E-04 2.3247473843E-04 9.1304072547E-01
1.1763200000E+03 -9.2211021809E+01 2.3356418629E-04 2.3356418665E-04 9.1308019752E-01
1.1763600000E+03 -9.2211021809E+01 2.3440437646E-04 2.3440437681E-04 9.1311955210E-01
1.1764000000E+03 -9.2211021810E+01 2.3559617881E-04 2.3559617916E-04 9.1315980833E-01
1.1764400000E+03 -9.2211021811E+01 2.3767891496E-04 2.3767891531E-04 9.1320179500E-01
1.1764800000E+03 -9.2211021812E+01 2.4096822739E-04 2.4096822774E-04 9.1324594531E-01
1.1765200000E+03 -9.2211021812E+01 2.4544473408E-04 2.4544473444E-04 9.1329222439E-01
1.1765600000E+03 -9.2211021813E+01 2.5073025992E-04 2.5073026028E-04 9.1334019925E-01
1.1766000000E+03 -9.2211021814E+01 2.5616379094E-04 2.5616379130E-04 9.1338921524E-01
1.1766400000E+03 -9.2211021815E+01 2.6096009739E-04 2.6096009775E-04 9.1343861163E-01
1.1766800000E+03 -9.2211021815E+01 2.6440903642E-04 2.6440903679E-04 9.1348790225E-01
1.1767200000E+03 -9.2211021816E+01 2.6606053056E-04 2.6606053092E-04 9.1353686560E-01
1.1767600000E+03 -9.2211021817E+01 2.6584324361E-04 2.6584324398E-04 9.1358552546E-01
1.1768000000E+03 -9.2211021817E+01 2.6408332690E-04 2.6408332727E-04 9.1363404377E-01
1.1768400000E+03 -9.2211021818E+01 2.6141792449E-04 2.6141792486E-04 9.1368257797E-01
1.1768800000E+03 -9.2211021818E+01 2.5862801566E-04 2.5862801603E-04 9.1373116468E-01
1.1769200000E+03 -9.2211021819E+01 2.5643776695E-04 2.5643776732E-04 9.1377967735E-01
1.1769600000E+03 -9.2211021819E+01 2.5533621484E-04 2.5533621521E-04 9.1382787401E-01
1.1770000000E+03 -9.2211021820E+01 2.5546939031E-04 2.5546939069E-04 9.1387551296E-01
1.1770400000E+03 -9.2211021821E+01 2.5662945583E-04 2.5662945621E-04 9.1392248598E-01
1.1770800000E+03 -9.2211021821E+01 2.5833871706E-04 2.5833871743E-04 9.1396890846E-01
1.1771200000E+03 -9.2211021821E+01 2.5999921794E-04 2.5999921832E-04 9.1401512044E-01
1.1771600000E+03 -9.2211021822E+01 2.6106112297E-04 2.6106112335E-04 9.1406158503E-01
1.1772000000E+03 -9.2211021822E+01 2.6116023102E-04 2.6116023140E-04 9.1410871086E-01
1.1772400000E+03 -9.2211021822E+01 2.6018716359E-04 2.6018716397E-04 9.1415665711E-01
1.1772800000E+03 -9.2211021823E+01 2.5827380161E-04 2.5827380200E-04 9.1420519279E-01
1.1773200000E+03 -9.2211021823E+01 2.5570893705E-04 2.5570893743E-04 9.1425366826E-01
1.1773600000E+03 -9.2211021824E+01 2.5281651634E-04 2.5281651673E-04 9.1430112290E-01
1.1774000000E+03 -9.2211021824E+01 2.4983969995E-04 2.4983970034E-04 9.1434650665E-01
1.1774400000E+03 -9.2211021824E+01 2.4686945941E-04 2.4686945980E-04 9.1438895277E-01
1.1774800000E+03 -9.2211021825E+01 2.4383942018E-04 2.4383942057E-04 9.1442801760E-01
1.1775200000E+03 -9.2211021825E+01 2.4058495187E-04 2.4058495226E-04 9.1446380848E-01
1.1775600000E+03 -9.2211021825E+01 2.3694200414E-04 2.3694200453E-04 9.1449695344E-01
1.1776000000E+03 -9.2211021826E+01 2.3284731357E-04 2.3284731396E-04 9.1452841469E-01
1.1776400000E+03 -9.2211021827E+01 2.2840093684E-04 2.2840093723E-04 9.1455919753E-01
1.1776800000E+03 -9.2211021827E+01 2.2386484525E-04 2.2386484564E-04 9.1459004016E-01
1.1777200000E+03 -9.2211021827E+01 2.1959338832E-04 2.1959338872E-04 9.1462117758E-01
1.1777600000E+03 -9.2211021827E+01 2.1591555899E-04 2.1591555938E-04 9.1465225027E-01
1.1778000000E+03 -9.2211021827E+01 2.1300717049E-04 2.1300717088E-04 9.1468238424E-01
1.1778400000E+03 -9.2211021827E+01 2.1079710110E-04 2.1079710149E-04 9.1471041632E-01
1.1778800000E+03 -9.2211021828E+01 2.0894332140E-04 2.0894332180E-04 9.1473519474E-01
1.1779200000E+03 -9.2211021828E+01 2.0689377938E-04 2.0689377977E-04 9.1475586421E-01
1.1779600000E+03 -9.2211021828E+01 2.0402064860E-04 2.0402064900E-04 9.1477205242E-01
1.1780000000E+03 -9.2211021828E+01 1.9979226528E-04 1.9979226568E-04 9.1478390854E-01
1.1780400000E+03 -9.2211021828E+01 1.9393305313E-04 1.9393305353E-04 9.1479199222E-01
1.1780800000E+03 -9.2211021827E+01 1.8652261002E-04 1.8652261042E-04 9.1479705760E-01
1.1781200000E+03 -9.2211021827E+01 1.7800109307E-04 1.7800109347E-04 9.1479980606E-01
1.1781600000E+03 -9.2211021826E+01 1.6907458505E-04 1.6907458545E-04 9.1480068617E-01
1.1782000000E+03 -9.2211021826E+01 1.6054338905E-04 1.6054338945E-04 9.1479979707E-01
1.1782400000E+03 -9.2211021825E+01 1.5309934559E-04 1.5309934599E-04 9.1479691384E-01
1.1782800000E+03 -9.2211021824E+01 1.4714820570E-04 1.4714820610E-04 9.1479161087E-01
1.1783200000E+03 -9.2211021822E+01 1.4270667586E-04 1.4270667626E-04 9.1478342928E-01
1.1783600000E+03 -9.2211021821E+01 1.3940275606E-04 1.3940275646E-04 9.1477202423E-01
1.1784000000E+03 -9.2211021819E+01 1.3657861385E-04 1.3657861425E-04 9.1475724181E-01
1.1784400000E+03 -9.2211021817E+01 1.3346620001E-04 1.3346620041E-04 9.1473910604E-01
1.1784800000E+03 -9.2211021815E+01 1.2938571660E-04 1.2938571700E-04 9.1471773235E-01
1.1785200000E+03 -9.2211021814E+01 1.2391175907E-04 1.2391175947E-04 9.1469321224E-01
1.1785600000E+03 -9.2211021811E+01 1.1696282902E-04 1.1696282943E-04 9.1466552328E-01
1.1786000000E+03 -9.2211021809E+01 1.0879342729E-04 1.0879342769E-04 9.1463450708E-01
1.1786400000E+03 -9.2211021806E+01 9.9896803185E-05 9.9896803590E-05 9.1459992918E-01
1.1786800000E+03 -9.2211021803E+01 9.0851878538E-05 9.0851878943E-05 9.1456160062E-01
1.1787200000E+03 -9.2211021800E+01 8.2162321874E-05 8.2162322279E-05 9.1451951318E-01
1.1787600000E+03 -9.2211021798E+01 7.4135176481E-05 7.4135176886E-05 9.1447393121E-01
1.1788000000E+03 -9.2211021795E+01 6.6831508102E-05 6.6831508508E-05 9.1442539477E-01
1.1788400000E+03 -9.2211021792E+01 6.0097319615E-05 6.0097320022E-05 9.1437461935E-01
1.1788800000E+03 -9.2211021789E+01 5.3657330397E-05 5.3657330804E-05 9.1432231516E-01
1.1789200000E+03 -9.2211021786E+01 4.7235250956E-05 4.7235251364E-05 9.1426898106E-01
1.1789600000E+03 -9.2211021783E+01 4.0657723197E-05 4.0657723605E-05 9.1421474221E-01
1.1790000000E+03 -9.2211021779E+01 3.3906872880E-05 3.3906873288E-05 9.1415929125E-01
1.1790400000E+03 -9.2211021776E+01 2.7105573472E-05 2.7105573880E-05 9.1410196192E-01
1.1790800000E+03 -9.2211021774E+01 2.0443563379E-05 2.0443563787E-05 9.1404192201E-01
1.1791200000E+03 -9.2211021771E+01 1.4073488057E-05 1.4073488465E-05 9.1397843229E-01
1.1791600000E+03 -9.2211021769E+01 8.0168163225E-06 8.0168167309E-06 9.1391109451E-01
1.1792000000E+03 -9.2211021767E+01 2.1167668425E-06 2.1167672509E-06 9.1384001196E-01
1.1792400000E+03 -9.2211021764E+01 -3.9402872108E-06 -3.9402868022E-06 9.1376581107E-01
1.1792800000E+03 -9.2211021762E+01 -1.0536932690E-05 -1.0536932281E-05 9.1368951474E-01
1.1793200000E+03 -9.2211021761E+01 -1.7995939583E-05 -1.7995939175E-05 9.1361230349E-01
1.1793600000E+03 -9.2211021759E+01 -2.6452070418E-05 -2.6452070009E-05 9.1353523455E-01
1.1794000000E+03 -9.2211021758E+01 -3.5768670383E-05 -3.5768669975E-05 9.1345900101E-01
1.1794400000E+03 -9.2211021757E+01 -4.5531463430E-05 -4.5531463022E-05 9.1338379992E-01
1.1794800000E+03 -9.2211021756E+01 -5.5129049455E-05 -5.5129049047E-05 9.1330934296E-01
1.1795200000E+03 -9.2211021755E+01 -6.3902487515E-05 -6.3902487107E-05 9.1323499995E-01
1.1795600000E+03 -9.2211021755E+01 -7.1323542573E-05 -7.1323542166E-05 9.1316002607E-01
1.1796000000E+03 -9.2211021755E+01 -7.7149997893E-05 -7.7149997486E-05 9.1308380146E-01
1.1796400000E+03 -9.2211021755E+01 -8.1510742770E-05 -8.1510742362E-05 9.1300601346E-01
1.1796800000E+03 -9.2211021756E+01 -8.4892246295E-05 -8.4892245887E-05 9.1292673436E-01
1.1797200000E+03 -9.2211021756E+01 -8.8026097463E-05 -8.8026097055E-05 9.1284638374E-01
1.1797600000E+03 -9.2211021758E+01 -9.1706189905E-05 -9.1706189497E-05 9.1276560096E-01
1.1798000000E+03 -9.2211021759E+01 -9.6585139847E-05 -9.6585139439E-05 9.1268507851E-01
1.1798400000E+03 -9.2211021760E+01 -1.0300623249E-04 -1.0300623208E-04 9.1260541287E-01
1.1798800000E+03 -9.2211021761E+01 -1.1091746221E-04 -1.1091746180E-04 9.1252701624E-01
1.1799200000E+03 -9.2211021763E+01 -1.1989088915E-04 -1.1989088874E-04 9.1245010570E-01
1.1799600000E+03 -9.2211021765E+01 -1.2924051076E-04 -1.2924051035E-04 9.1237475648E-01
1.1800000000E+03 -9.2211021767E+01 -1.3820407048E-04 -1.3820407008E-04 9.1230098443E-01
1.1800400000E+03 -9.2211021769E+01 -1.4613690471E-04 -1.4613690431E-04 9.1222881640E-01
1.1800800000E+03 -9.2211021770E+01 -1.5266405447E-04 -1.5266405406E-04 9.1215831743E-01
1.1801200000E+03 -9.2211021772E+01 -1.5775072580E-04 -1.5775072540E-04 9.1208956635E-01
1.1801600000E+03 -9.2211021775E+01 -1.6167630603E-04 -1.6167630563E-04 9.1202259596E-01
1.1802000000E+03 -9.2211021777E+01 -1.6492573705E-04 -1.6492573664E-04 9.1195733177E-01
1.1802400000E+03 -9.2211021779E+01 -1.6803541461E-04 -1.6803541420E-04 9.1189356637E-01
1.1802800000E+03 -9.2211021781E+01 -1.7144200756E-04 -1.7144200716E-04 9.1183099375E-01
1.1803200000E+03 -9.2211021783E+01 -1.7537864037E-04 -1.7537863996E-04 9.1176930374E-01
1.1803600000E+03 -9.2211021785E+01 -1.7984547800E-04 -1.7984547760E-04 9.1170831047E-01
1.1804000000E+03 -9.2211021787E+01 -1.8465675538E-04 -1.8465675498E-04 9.1164807052E-01
1.1804400000E+03 -9.2211021790E+01 -1.8954180278E-04 -1.8954180237E-04 9.1158894349E-01
1.1804800000E+03 -9.2211021792E+01 -1.9426139122E-04 -1.9426139082E-04 9.1153156291E-01
1.1805200000E+03 -9.2211021794E+01 -1.9869773046E-04 -1.9869773006E-04 9.1147671323E-01
1.1805600000E+03 -9.2211021795E+01 -2.0288734427E-04 -2.0288734387E-04 9.1142514103E-01
1.1806000000E+03 -9.2211021797E+01 -2.0698699183E-04 -2.0698699143E-04 9.1137735325E-01
1.1806400000E+03 -9.2211021799E+01 -2.1118675223E-04 -2.1118675183E-04 9.1133346417E-01
1.1806800000E+03 -9.2211021801E+01 -2.1560336662E-04 -2.1560336622E-04 9.1129314126E-01
1.1807200000E+03 -9.2211021802E+01 -2.2019460829E-04 -2.2019460789E-04 9.1125567219E-01
1.1807600000E+03 -9.2211021804E+01 -2.2472918171E-04 -2.2472918131E-04 9.1122013840E-01
1.1808000000E+03 -9.2211021806E+01 -2.2882835118E-04 -2.2882835078E-04 9.1118564828E-01
1.1808400000E+03 -9.2211021808E+01 -2.3207104357E-04 -2.3207104317E-04 9.1115156416E-01
1.1808800000E+03 -9.2211021809E+01 -2.3413153524E-04 -2.3413153484E-04 9.1111765880E-01
1.1809200000E+03 -9.2211021811E+01 -2.3490554834E-04 -2.3490554795E-04 9.1108415875E-01
1.1809600000E+03 -9.2211021812E+01 -2.3458129905E-04 -2.3458129866E-04 9.1105166553E-01
1.1810000000E+03 -9.2211021814E+01 -2.3362700005E-04 -2.3362699966E-04 9.1102098166E-01
1.1810400000E+03 -9.2211021815E+01 -2.3269120163E-04 -2.3269120124E-04 9.1099289450E-01
1.1810800000E+03 -9.2211021817E+01 -2.3243957323E-04 -2.3243957283E-04 9.1096797993E-01
1.1811200000E+03 -9.2211021819E+01 -2.3337276955E-04 -2.3337276915E-04 9.1094647747E-01
1.1811600000E+03 -9.2211021820E+01 -2.3567812131E-04 -2.3567812092E-04 9.1092826314E-01
1.1812000000E+03 -9.2211021822E+01 -2.3916015822E-04 -2.3916015783E-04 9.1091291547E-01
1.1812400000E+03 -9.2211021823E+01 -2.4327337476E-04 -2.4327337437E-04 9.1089984335E-01
1.1812800000E+03 -9.2211021824E+01 -2.4725145809E-04 -2.4725145770E-04 9.1088843080E-01
1.1813200000E+03 -9.2211021826E+01 -2.5029909980E-04 -2.5029909941E-04 9.1087815588E-01
1.1813600000E+03 -9.2211021828E+01 -2.5179397247E-04 -2.5179397208E-04 9.1086865667E-01
1.1814000000E+03 -9.2211021830E+01 -2.5144310286E-04 -2.5144310247E-04 9.1085974010E-01
1.1814400000E+03 -9.2211021831E+01 -2.4935079283E-04 -2.4935079245E-04 9.1085134946E-01
1.1814800000E+03 -9.2211021833E+01 -2.4598059777E-04 -2.4598059738E-04 9.1084351783E-01
1.1815200000E+03 -9.2211021834E+01 -2.4202410391E-04 -2.4202410352E-04 9.1083633295E-01
1.1815600000E+03 -9.2211021835E+01 -2.3821535467E-04 -2.3821535428E-04 9.1082992680E-01
1.1816000000E+03 -9.2211021837E+01 -2.3514407706E-04 -2.3514407668E-04 9.1082448605E-01
1.1816400000E+03 -9.2211021838E+01 -2.3311931021E-04 -2.3311930983E-04 9.1082026517E-01
1.1816800000E+03 -9.2211021839E+01 -2.3211843002E-04 -2.3211842963E-04 9.1081757919E-01
1.1817200000E+03 -9.2211021840E+01 -2.3183023111E-04 -2.3183023073E-04 9.1081675959E-01
1.1817600000E+03 -9.2211021841E+01 -2.3177284845E-04 -2.3177284806E-04 9.1081807319E-01
1.1818000000E+03 -9.2211021842E+01 -2.3144635532E-04 -2.3144635494E-04 9.1082162298E-01
1.1818400000E+03 -9.2211021842E+01 -2.3047202227E-04 -2.3047202188E-04 9.1082726420E-01
1.1818800000E+03 -9.2211021843E+01 -2.2867744141E-04 -2.2867744103E-04 9.1083457172E-01
1.1819200000E+03 -9.2211021843E+01 -2.2610626548E-04 -2.2610626509E-04 9.1084288340E-01
1.1819600000E+03 -9.2211021844E+01 -2.2295664611E-04 -2.2295664573E-04 9.1085142169E-01
1.1820000000E+03 -9.2211021844E+01 -2.1947537255E-04 -2.1947537217E-04 9.1085946905E-01
1.1820400000E+03 -9.2211021845E+01 -2.1584793841E-04 -2.1584793803E-04 9.1086655143E-01
1.1820800000E+03 -9.2211021844E+01 -2.1212426407E-04 -2.1212426369E-04 9.1087257586E-01
1.1821200000E+03 -9.2211021844E+01 -2.0820601394E-04 -2.0820601356E-04 9.1087787746E-01
1.1821600000E+03 -9.2211021843E+01 -2.0389910976E-04 -2.0389910938E-04 9.1088315516E-01
1.1822000000E+03 -9.2211021843E+01 -1.9901163430E-04 -1.9901163392E-04 9.1088930812E-01
1.1822400000E+03 -9.2211021842E+01 -1.9346065181E-04 -1.9346065144E-04 9.1089721474E-01
1.1822800000E+03 -9.2211021842E+01 -1.8734715415E-04 -1.8734715377E-04 9.1090751448E-01
1.1823200000E+03 -9.2211021841E+01 -1.8096796947E-04 -1.8096796909E-04 9.1092045272E-01
1.1823600000E+03 -9.2211021839E+01 -1.7475408638E-04 -1.7475408601E-04 9.1093583077E-01
1.1824000000E+03 -9.2211021838E+01 -1.6914985407E-04 -1.6914985369E-04 9.1095307195E-01
1.1824400000E+03 -9.2211021837E+01 -1.6446877416E-04 -1.6446877379E-04 9.1097138160E-01
1.1824800000E+03 -9.2211021835E+01 -1.6077200876E-04 -1.6077200839E-04 9.1098995240E-01
1.1825200000E+03 -9.2211021834E+01 -1.5781153982E-04 -1.5781153945E-04 9.1100815683E-01
1.1825600000E+03 -9.2211021833E+01 -1.5506197334E-04 -1.5506197297E-04 9.1102567626E-01
1.1826000000E+03 -9.2211021831E+01 -1.5183853675E-04 -1.5183853638E-04 9.1104253893E-01
1.1826400000E+03 -9.2211021830E+01 -1.4747194100E-04 -1.4747194062E-04 9.1105906863E-01
1.1826800000E+03 -9.2211021828E+01 -1.4149186780E-04 -1.4149186743E-04 9.1107577155E-01
1.1827200000E+03 -9.2211021826E+01 -1.3376599498E-04 -1.3376599461E-04 9.1109320318E-01
1.1827600000E+03 -9.2211021824E+01 -1.2455255002E-04 -1.2455254965E-04 9.1111185626E-01
1.1828000000E+03 -9.2211021823E+01 -1.1444837028E-04 -1.1444836991E-04 9.1113209605E-01
1.1828400000E+03 -9.2211021821E+01 -1.0424432929E-04 -1.0424432891E-04 9.1115414777E-01
1.1828800000E+03 -9.2211021820E+01 -9.4726860008E-05 -9.4726859637E-05 9.1117812100E-01
1.1829200000E+03 -9.2211021818E+01 -8.6480094618E-05 -8.6480094247E-05 9.1120404462E-01
1.1829600000E+03 -9.2211021816E+01 -7.9743076125E-05 -7.9743075755E-05 9.1123188770E-01
1.1830000000E+03 -9.2211021814E+01 -7.4360580576E-05 -7.4360580206E-05 9.1126155443E-01
1.1830400000E+03 -9.2211021813E+01 -6.9839090303E-05 -6.9839089934E-05 9.1129285916E-01
1.1830800000E+03 -9.2211021811E+01 -6.5489463504E-05 -6.5489463135E-05 9.1132550280E-01
1.1831200000E+03 -9.2211021809E+01 -6.0613776911E-05 -6.0613776543E-05 9.1135907710E-01
1.1831600000E+03 -9.2211021808E+01 -5.4682721088E-05 -5.4682720721E-05 9.1139311616E-01
1.1832000000E+03 -9.2211021806E+01 -4.7454839783E-05 -4.7454839416E-05 9.1142719595E-01
1.1832400000E+03 -9.2211021804E+01 -3.9007975553E-05 -3.9007975186E-05 9.1146106055E-01
1.1832800000E+03 -9.2211021803E+01 -2.9680404417E-05 -2.9680404050E-05 9.1149473633E-01
1.1833200000E+03 -9.2211021801E+01 -1.9945879499E-05 -1.9945879133E-05 9.1152859029E-01
1.1833600000E+03 -9.2211021799E+01 -1.0265031887E-05 -1.0265031520E-05 9.1156329978E-01
1.1834000000E+03 -9.2211021798E+01 -9.5998263097E-07 -9.5998226418E-07 9.1159972619E-01
1.1834400000E+03 -9.2211021796E+01 7.8512973171E-06 7.8512976838E-06 9.1163871584E-01
1.1834800000E+03 -9.2211021795E+01 1.6245664791E-05 1.6245665158E-05 9.1168087898E-01
1.1835200000E+03 -9.2211021793E+01 2.4420538625E-05 2.4420538991E-05 9.1172640992E-01
1.1835600000E+03 -9.2211021791E+01 3.2585671163E-05 3.2585671529E-05 9.1177500525E-01
1.1836000000E+03 -9.2211021790E+01 4.0861964451E-05 4.0861964816E-05 9.1182591104E-01
1.1836400000E+03 -9.2211021788E+01 4.9224387274E-05 4.9224387639E-05 9.1187809300E-01
1.1836800000E+03 -9.2211021786E+01 5.7509636435E-05 5.7509636800E-05 9.1193048628E-01
1.1837200000E+03 -9.2211021785E+01 6.5485866685E-05 6.5485867050E-05 9.1198225676E-01
1.1837600000E+03 -9.2211021783E+01 7.2959377169E-05 7.2959377534E-05 9.1203300045E-01
1.1838000000E+03 -9.2211021782E+01 7.9879093124E-05 7.9879093488E-05 9.1208282548E-01
1.1838400000E+03 -9.2211021780E+01 8.6398814701E-05 8.6398815066E-05 9.1213229577E-01
1.1838800000E+03 -9.2211021779E+01 9.2870040245E-05 9.2870040609E-05 9.1218225597E-01
1.1839200000E+03 -9.2211021777E+01 9.9760752193E-05 9.9760752557E-05 9.1223359155E-01
1.1839600000E+03 -9.2211021776E+01 1.0752067490E-04 1.0752067527E-04 9.1228699435E-01
1.1840000000E+03 -9.2211021775E+01 1.1643299941E-04 1.1643299977E-04 9.1234279863E-01
